Video Title,Author_Name,Like_Count,Comment
Psyco M - Plume,@user-nh8vr9xn8u,0,القدس عاصمة فلسطين الابدية ❤❤
Psyco M - Plume,@routeroad2953,0,Bravo Bravo haw rap eliyetsma3  Bravo psyco
Psyco M - Plume,@dalich1749,0,Makch aadi wlhh ❤ ebdee3 🔥
Psyco M - Plume,@kheiroroi3934,0,من الجزاءر نقلك يعطيك الصحة من اجمل ما سمعت
Psyco M - Plume,@djawadjuv4422,0,Spontchali mokhi &lt;3
Psyco M - Plume,@AhmedChahboune,0,biiiiig up from algeria 👑🇩🇿🇩🇿 vraiment khdma f chbab 💉💉
Psyco M - Plume,@dorbhanmfouzi1609,2,"احاسيس مترجمة وتفسيرات مبهمة كلام جد معبر على معاناة في حياة شخص مظلوم في مجتمع عربي منافق لايعطي حق المواطن ملعونين ولكن كثيرين اما الرد من طرفك قمة اصالة لست وحدك ممن يعاني سائرشباب البلاد العربية الاصيلن يساندنك باللكليك جام وماكس دو بارطاج اقصى مايمكننا فعله حاليا لالننا مفرقين يوم لاتكون بيننا جدران  سايكس بيكو وحدود فاالى ذالك الوقت نقف ةقفة رجل واحد <a href=""http://www.youtube.com/results?search_query=%23%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A"">#جزائري</a> ومغربي وتونسي ومن كافة البلاد العربية"
Psyco M - Plume,@nizarryahi8261,0,PsycoM &lt;3 &lt;3
Psyco M - Plume,@yasminebelcaid6447,38,الإبداع يا صديقي لا ينبثق الا من رحم الألم <br>تختبرك الدنيا بألم كما يختبر الذهب بالنار ! <br>فما ناس كي الحديد مهما تتضرب ما تتقطعش و نهارت اللي تتقطع تموت اما ما تموت الما تخلق دهشة و تثير حيرة فتخلد و ما تموتش <br>و انتي زدا كمل هكا باش ما تموتش ....
Psyco M - Plume,@mtirscode1924,0,Tayara kil 3ada
Psyco M - Plume,@abuaws1803,0,psyco m mta3 2010 2011 hlowa
Psyco M - Plume,@h.m.d0742,0,مقنعتنيش
Psyco M - Plume,@fakherghabi7692,0,نحبك
Psyco M - Plume,@oussemayamaha7570,0,Bravo machala alik 5ouya
Psyco M - Plume,@merighedsadek3672,0,Lettre..........🇸🇩🇩🇿
Psyco M - Plume,@houssem9301,1,Enfin rja3 psyco-m  kima ken &lt;3
Psyco M - Plume,@ramzihajji4415,0,bravo
Psyco M - Plume,@tommyboukehil4180,0,Vraiment chapeau psycho M msgk  reçu...7asitou  100% ..ya3tik sa7a frère. .bon courage from algeria
Psyco M - Plume,@tryagain9318,4,فيلسوف في بلاد العجائب..  ومثقف في عصر الجاهلية
Psyco M - Plume,@chatiriomar383,0,ملك الراب العربي بدون منازع كل كلمة عندهاا معنااا عميق 🔥<br>من المغرب 💚
Psyco M - Plume,@noureddinechihi7448,0,الدنيا مازال فيها خير مادام فيها عباد تقول كلام موزون كيف psyco m. خسارة الجو صبح معكر والناس ماعادش تحب الكلام االجميل .شكرا بسيكو M
Psyco M - Plume,@salmenmechrgui9984,0,plume w mirroir ahsen zouz aghany rap mawjoudin ❤❤❤ keep it up
Psyco M - Plume,@ahmedtarhouni5648,1,kont mate3jbnich ... ama titre hedha 7asitou 5arej mel 9alb. bravo psyco m.
Psyco M - Plume,@user-xw8bt9jy9l,0,والله انت المعلم برافو واصل
Psyco M - Plume,@mradmahmoud3395,0,bravooo psyco M
Psyco M - Plume,@mohamedfaresabidi8076,0,في الڨلب و اللّه ❤
Psyco M - Plume,@user-co7lr8ub5c,2,راب حقيقي اخي يالله مواضيع متعددة مجتمعة في اغنية 11 دقيقة اقسم اني اول مرة اسمع راب وتعجبني اغنية لهده الدرجة  بسيكوا اسطورة الراب العربي
Psyco M - Plume,@Mohamed_88_bfh,0,هذا السيد طلع لابار و مشى بعيد بالراب <br>و صراحة مكدبش مني قال الراب غير الاسم لبسيكو m<br>Bravo يا فيلسوف
Psyco M - Plume,@mohamedamine3355,0,برسمي احلى ما تسمع برافو بسيكو m
Psyco M - Plume,@ahmedsalhi4662,0,الأفضل دائما 👏👏
Psyco M - Plume,@programmerslife01,0,Bravooo walh Psyco-M faraghtli 9albi klemk th&#39;hab.. en fin lhmdlh l9iit saheb ykhamem kifi w yhess beli nhes fih.. :( ♥♥
Psyco M - Plume,@HOOKINDISBIH,1,LYRICS mta3 3am 90 ti kolou ta9lid
Psyco M - Plume,@wahabkrioui5232,2,"ذكرت كل شيء في 11 دقيقة ، تحياتي .."
Psyco M - Plume,@nissaynoss4370,0,❤بسيكو M
Psyco M - Plume,@amardj36,0,Tjs old school w klam masmoum big up best rappeur
Psyco M - Plume,@MONO97GFX,0,Still got it (y)
Psyco M - Plume,@anistlili93,0,ﺍﻟﻴـﻮﻡ ﻟﻘﻠﻢ ﺣﺰﻳﻦ ﺧﺎﻃﺮ ﻟﻲ ﻛﺎﻥ ﻣﻌﺎﺩﺵ ﻣﻮﺟﻮﺩ<br>ﺍﻟـ Public ﻧﺴﻰ ﺍﻟـ text ﻭ ﻣـﺸﻰ ﺗﺒﻊ ﻻﻟﺤﺎﻥ ...  :&#39;(   :&#39;(
Psyco M - Plume,@grirakhawla3133,0,Makech aady ❤
Psyco M - Plume,@baderlio2024,0,راك أسطورة تحية من المغرب
Psyco M - Plume,@bejiagrebi8554,0,a5dem 3ala ro7k sahbi jomhork s7i7 mazl ytab3 fil w jamais yslam fik patron
Psyco M - Plume,@chawkithabet410,0,الشمس تغيب أما ما تطفاش 4
Psyco M - Plume,@nbjk0155,0,9owa 💪 respect  DZ
Psyco M - Plume,@anistlili93,0,ﺍﻝpublic ﻳﺤﺒﻚ ﺗﺘﻜﻠﻢ ﻭ ﺗﻜﺴﺢ ﻓﻲ ﺍﻟﻜﻼﻡ ﻣﺘﺨﺒﻲ ﻭﺭﺍ<br>ﺍﻝecran ﻳﻘﻠﻚ ﺃﺻﺪﻡ ﺍﻟﻘﺪﺍﻡ<br>ﻧﻬﺎﺭ ﺇﻟﻲ ﻳﺸﻴﻠﻮﻙ ﻳﺮﻣﻴﻮﻙ ﻓﻲ ﺣﺒﺲ ﻇﻼﻡ ﺃﻣﻚ ﺑﺮﻛﺎ<br>ﺗﺒﻜﻲ ﻋﻠﻴﻚ ﺍﻟﻜﻠﻬﺎ ﺗﺤﻄﻠﻚ j&#39;aime<br>ﻣﺶ ﺇﻧﺖ ﺇﻟﻲ ﺗﻌﻠﻤﻨﻲ ﺗﻮﺭﻳﻨﻲ ﻛﻴﻔﺎﺵ ﻧﻐﻨﻲ ﻣﺶ ﺃﻧﺎ<br>ﺇﻟﻲ ﻧﺮﺿﻴﻚ ﻭ ﻧﺘﺒﺪﻝ ﺑﺎﺵ ﺗﻔﻬﻢ ﻓﻨﻲ ﻣﺶ ﺇﻧﺖ ﺇﻟﻲ<br>ﺣﻴﺎﺗﻚ ﺿﺎﻋﺖ ﺇﻧﺖ ﻓﻲ ﺩﺍﺭﻙ ﺗﺘﻔﺮﺝ ﻣﺶ ﺃﻧﺎ ﻧﻮﺳﻌﻠﻚ<br>ﺑﺎﻟﻚ ﺑﻐﻨﺎﻳﺔ ﻣﺎﻧﻴﺶ ﻣﻬﺮﺝ<br>ﻣﺎﻫﻮﺵ ﺍﻝ flow ﻣﺶ ﺍﻟﻠﺤﻦ ﺇﻟﻲ ﻳﺨﻠﻴﻚ ﺗﻔﻴﻖ ﻣﺶ ﺃﻧﺎ<br>ﺇﻟﻲ ﻧﺨﺮﺝ rap ﺑﻜﻼﻡ ﺍﻟﻜﻠﻮ ﺗﻠﻔﻴﻖ ﻣﺶ ﺇﻧﺖ ﻗﻠﻤﻚ ﺧﻠﻰ<br>ﺍﻟﻄﺮﻳﻖ ﻗﺪﺍﻣﻚ ﻳﻀﻴﻖ ﻣﺶ ﺃﻧﺎ ﻧﻌﻤﻞ ﺍﻝ rap ﻭ ﻧﺴﺘﻨﻰ<br>ﻓﻲ ﺍﻟﺘﺼﻔﻴﻖ<br>ﻗﺪﺍﺵ ﺑﺶ ﺗﻘﻌﺪ ﺗﺤﺎﺭﺏ ﻭ ﺍﻟﻌﻤﺮ ﻳﺠﺮﻱ ﺑﻴﻚ<br>ﻗﺪﺍﺵ ﺑﺶ ﺗﻘﻌﺪ ﺗﻔﺴﺮ ﺗﻜﺘﺐ ﻛﻼﻡ ﻋﻤﻴﻖ<br>ﻗﺪﺍﺵ ﻣﺎﺯﻟﺖ ﺑﺶ ﺗﻜﺘﺐ titre analytique<br>ﻗﺪﺍﺵ ﺑﺶ ﺗﻘﻌﺪ ﺍﻟﻌﺒﺎﺩ ﺗﺸﻮﻓﻚ danger public
Psyco M - Plume,@zieddebichi3709,0,Oui C&#39;est Psyco&#39;M enfin rja3t l stylek
Psyco M - Plume,@youssefmuslem4296,0,Psyco M  the BEST for me
Psyco M - Plume,@imadeloumda3117,37,درت جام قبل ما نسمع الغنية عبالى بلى كلامك رصاص .نقللك علاش معندكش جمهور خاطر كلامك صعيب باش يتحفظ انت مختلف فى عنى باقى النسخ ..تحية من الجزائر
Psyco M - Plume,@nassimbalhi4249,0,Bravo psyco m rak Tab9a dima e rapeur El wa7id elli ywassel El message klamek ymes El ghalb . Wassel sahbi chmata fel 7ossed .
Psyco M - Plume,@abderahmenbenmustapha7175,0,mallem sahby walah &lt;3
Psyco M - Plume,@benassyvati2379,1,عليك بنخت القوافي من مقاطعها وما عليك ان لم تفهم البقر  💓💓💓💓💓💓
Psyco M - Plume,@drollmvker,0,💝💝💟<br>No coomennt!!! Really <br>Rabi m3ak the king of rap💝💝
Psyco M - Plume,@ms_creation7735,0,Fort Fort still number 1 Med
Psyco M - Plume,@abdeyousfi6545,0,"<a href=""http://www.youtube.com/results?search_query=%23%D8%A7%D9%84%D9%82%D9%88%D9%88"">#القوو</a> تتكلم 💪💪"
Psyco M - Plume,@mohsenzexos9948,0,Rap ...ela mafiheche PSYCO M ..
Psyco M - Plume,@achrafrjab9410,0,Senario 7yeti t3adda 9odemi 😢😢
Psyco M - Plume,@hichemdamerdji5826,1,راب خيالي تحياتي من الجزائر
Psyco M - Plume,@KixTN,0,hedhom berrasmi parolets &lt;3 &lt;3
Psyco M - Plume,@gamingmobile3227,0,M3almm ye zebyyyy ❤❤❤✌ Tab3ou jdidi ✌✌
Psyco M - Plume,@hamdinjah5117,0,&lt;3
Psyco M - Plume,@ramyslimene4904,0,ma l9it ma n9oul wlh !!!!! tbarkallah 3lik w berrasmi kif n9oul inti a9wa rapeur fi tounes mènich nfadlek &lt;3 :D ;)
Psyco M - Plume,@mohamedelhaddi1959,0,Respect from algeria &lt;3
Psyco M - Plume,@fakherbenali366,0,close ur eyes and concentrate 📝💪
Psyco M - Plume,@imedaddinjr7676,0,Toujours top Psyco M  Rabi m3ak
Psyco M - Plume,@alimeslem2780,0,العبد يعدي حياتو كولها fel&#39;aprentisage دروس متكملش وكل درس يخليك عبد sage الأيام تجري مع كل تخرج عبد جديد عبد تعلم مالماضي تاعو ولى يشوف البعيد مع كل درس دزيد تطلع أنياب من فوم ديب هادرهة العباد الي في ضهري دارو العيب.و الله ما لقيت ما نقول  -psyco-m معلم تاع راب :علي من وهران الجزاير تحيا كبيرة ليك
Psyco M - Plume,@neffatimourad600,0,Good rap 😍💓👑
Psyco M - Plume,@saberbenzartirap3129,0,لي يغني درج في هالبلاد يولي عم الطيب<br>كلامي قوي يوصل وحدو ما يستحقش فايب
Psyco M - Plume,@amerabechikh5976,0,علاه هكاااااا
Psyco M - Plume,@oussamahendez200,0,كان انت و radi تخدموا في خدمة صحيحة واحد يحط الكيت ينسا كل شي
Psyco M - Plume,@soheibdz6409,0,قوة الكلام  3&gt;
Psyco M - Plume,@zoubirusesad3624,1,"الراب الحقيقي ابدعت خونا بسايكوا <a href=""http://www.youtube.com/results?search_query=%23%D9%85%D9%86"">#من</a>_الجزائر أحييك"
Psyco M - Plume,@toutmzyan5118,173,اللي مغربي كيسمع لهاد خونا يسطاسيوني حدايا 😍
Psyco M - Plume,@hichemnejarri7305,1,صوته يشبه لدوبل  كانون
Psyco M - Plume,@abbamed9320,0,فان من المغرب من ضمن احسن الرواب في العرب ديما طوب والله حتا كلمات من الخابية
Psyco M - Plume,@josefscorpion9368,0,Trés trés trés trés trés trés trés trés trés fatalle
Psyco M - Plume,@baderlio2024,0,الراب الحقيقي
Psyco M - Plume,@akagamiespada8678,0,legeeeeeeend
Psyco M - Plume,@aminesiafa5237,0,Fort psyco_m et chapeau de l&#39;Algérie
Psyco M - Plume,@BLBOriginal,1,الاولد سكول قوة Psyco <br>من الجزائر
Psyco M - Plume,@sedjalabdou4191,1,اغنية قمة في الروعة  تحية من الجزائر الشقيقة
Psyco M - Plume,@kamikaze6387,0,اوووه ماي غاض
Psyco M - Plume,@abdallahachour1304,10,"اسمع الكوشمار بلا مدير الكوشمار <b>.</b> <br><a href=""http://www.youtube.com/results?search_query=%23%D8%A8%D8%B3%D9%8A%D9%83%D9%88"">#بسيكو</a>_م مخ الهدرى <br>(من الجزائر)"
Psyco M - Plume,@wissemmelki5959,0,صاحب ميساج  &lt;3  <br>bravo
Psyco M - Plume,@bacemayed9562,1,0% Porn 0% Auto-tune 100% Art ---&gt; God Level wallah 5rit fih bél2ébda3 . msg wsol malgré radicalli amma psyco-m ttttttooop
Psyco M - Plume,@ismailelayade5672,0,كاين ✋✋✋✌👌👌
Psyco M - Plume,@rimbrinis204,0,Borjoulia chapau lik  ta7ia lik
Psyco M - Plume,@firasclubiste2219,0,شكون الحيوانات الي عاملاا ديزلايك !!!!!!!!!!! انسان  ماكش عادي والله
Psyco M - Plume,@ahmedalkikle9255,0,روعة بسيكوإم كلام مش عادي يمس القلب
Psyco M - Plume,@abdennaceraissa5647,2,بارك الله فيك يا بسيكو آممم  <br>خوك من قفصة نسمع كان راب متاعك إنت <br>هذا الراب الصحيح <br>ألف تحية ليك
Psyco M - Plume,@wasimtata1659,0,Rap god walah lek 3adi walh enti mekch kif lokhrin berasmi rak rap gos saha walh mtietroet l3rab jdod l9lel li 3jbouni
Psyco M - Plume,@rolarola5915,0,waaaaaaaaaaw wallah yodhhorli a7sen ghneya rap sma3tha waaaw vraiment !!!!!!
Psyco M - Plume,@rolarola5915,0,j aime 9ball ma netfarrej &lt;3
Psyco M - Plume,@tounsiblid843,1,بسيكو ام  راك ملك الراب غير الله غالب الميديا فاسدة .. اخدم ربي معاك
Psyco M - Plume,@smailsaoudi1548,0,"<a href=""http://www.ta3limkom.com/"">http://www.ta3limkom.com/</a>"
Psyco M - Plume,@Kdfmusic,0,w salimli 3la balti w mister sina et ete ...rabi m3ak ya psyco fi tounis lirapo zabour mayanja7ich w hmd ilwahid hajj minha w ili jawo old shcool ya3mil tala 3la chaine ...slm la fafa
Psyco M - Plume,@seven79021,4,Love and peace from morroco psyco M best off
Psyco M - Plume,@noproblem500,1,E5dem ala rouhek keep working.. bravo nesma3 fik meli na9ra fel college.. tawa nasma3 fik fi roumania na9ra fac.. rabi m3ak
Psyco M - Plume,@bassemwawa1845,0,برافووووو
Psyco M - Plume,@otmanlagdoumatd9213,0,respect from morocco
Psyco M - Plume,@mcbrookdz,19,لماذا أحسست حياتي تروى في هذه الأغنية 😖😖<br>11دقيقة لخصت الحياة
Psyco M - Plume,@brbcrew9957,0,نقعد للأبد غامض و يشوفك flou نقعد نشوف فيهم قدامي كيفاش يتحركو slow ❤️
Psyco M - Plume,@BoudaliAbdelbaki,0,&lt;3
Psyco M - Plume,@alibbh3154,0,حقا هذا الكلام يلمس الاعماق و يتفاعل معه القلب في كل سطر من سطوره
Psyco M - Plume,@salehsalih6198,7,11دقيقۃ من مفاهيم و العبر  تنجم تلخص الواقع كل لي نعيشو فيه برافو pciko-M
Psyco M - Plume,@elprof1410,0,مزاال عندك public قويي غير الوقت نيااك -_-
Psyco M - Plume,@elprof1410,1,Foort foort psycom lwa7id ly metbadalch mn awel nhar f rap 💪❤❤
Psyco M - Plume,@omee1328,21,بسيكو ام.. انا عمر أخوك من سوريا. بدي قلك انو  الغنية رااائعة مبين فيها معدنك الأصيل .خليك ثابت على مبادءك و  رح يجي اليوم اللي تحقق فيه كل أهدافك متل ما رح يجي يوم تحرير سوريا و فلسطين . تحياتي و دعائي إلك بالتوفيق  💗
Psyco M - Plume,@ferjenirabie5965,4,مش انتي الي تعلمني كيفاش نغني ❤
Psyco M - Plume,@chems_blhcl,0,Khawti dirou tella f la chaîne  w aboniw Svp merci
Psyco M - Plume,@fediwes650,0,باللاهي تعرفني؟؟  تحكي في حياتي راك يا معلم... بيني و بين الانتحار راي درجة
Psyco M - Plume,@hichamziani9726,0,Psyco&#39;M vous êtes la philosophie moderne.
Psyco M - Plume,@kouki1992,10,تحياتنا من الجزائر <br>هارب صاحبي هارب
Psyco M - Plume,@IssamHenchiri,1,بسيكو أم ما صنعوا حد بسيكو أم صنع روحو<br>بسيكو أم شد الراب خلخلو حتى لين تهد و طاح قدامو و عطى الطوع<br> أخبروهم أولئك الحمقى أشباه الرابورات ان الراب نفسه هو من انحنى لبسيكو ام
Psyco M - Plume,@marwendhwibi6138,0,Bravo ... ❤
Psyco M - Plume,@MontassarKc,0,ابداع
Psyco M - Plume,@rad_one1,0,"Psyco M &lt;3 ...<br>فيلسوف .. ابداع <br><a href=""http://www.youtube.com/results?search_query=%23respect"">#Respect</a>"
Psyco M - Plume,@ghaithbouazizi8149,0,Best lyrics <br>Best idea <br>Best subject <br>Best rapppppppper 👏👏👏👏❤❤❤
Psyco M - Plume,@dztube6923,0,ألف تحية ليك من الجزائر ....
Psyco M - Plume,@nourontoto,2,Othmane Van<br><br>خذ يا لطفي دوبل كانون   إستمع <br><br>أمانة عليك هذا الإنسان ظلمته حين سؤلت عن من الأفضل هو أم كلاي بي بي جي ...صمتت .. مع أنك داخلك تعلم الجواب بل متيقن منه..<br>أنه لا علاقة بين التلال والجبال<br>وأن ما قدمه بسيكو م مع إحترامي ليس لكلابيبي جي  ذو الجماهير الغفيرة وحسب ..إنما لكل من حمل المايك وناد فينا أنه يغني الراب .. بإستثناء الهرم الأكبر لطفي <br><br>لطفي أنت الهرم الأكبر .... صح <br><br>لكن تلميذك صحح لنفسه ومرر لك ورقة بحثه لتصحح أنت أيضا  أيها الهرم الأكبر ...<br><br>كفى تأثرا بريثمات التراب التي نشأت وسط أجواء المخدرات والكحول والعربدة <br><br>وعد إلى الأولد سكول <br><br>التي بريثمها الطبيعي الساحر وبلحنها الحزين الآخاذ وموضوعها الذي التي تحمل بعدا كأبعاد في الكلام وهدوءا في الإلقاء ..<br>ك اللي سرق هاد البلاد فالسويس قاعد يدور <br><br>و لاكامورا بإصداريها <br><br>dangeureux <br><br>وغيرها الكثير <br><br><br><br>عد أرجوك وحلق في المواضيع العلمية كما كنت ...<br><br><br><br>لا أعرف أحد تخلى عن لون إخترعه كأنت <br><br>والله إنه لون ساحر جدا جدا <br><br>لطفي أنا إنسان علمته الكثير في حياته والله <br>وكان مع كل أغنية كان يبحر معك إلى عالم <br><br>عشمي أن تعود بنا بستايك أنت وريتمات زمان .. ولا تكثرت بما يهواه العوام <br><br>أنت  تقود ولا يقاد ..<br><br><br>تقبل تحياتي بسيكو إم حركت المواجع وبورك قلمك ..
Psyco M - Plume,@anistlili93,1,ورقة و ستيلو و كلام <br>بسيكو ام فيلسوف الراب
Psyco M - Plume,@outdoor-771,0,twahacht il rap mta3ek ya frére ikhdem il public mta3ik mazel mawjoud inti ili b3edit public mta3ik mawjoud ghani rap w ma tkhamimch fil flous bravo
Psyco M - Plume,@montassarhilali8750,0,Pfff Wlah klam tarcha9 l9alb toppppp bravooooo
Psyco M - Plume,@ksouri01rabata9team7,0,M3KKY ARMY
Psyco M - Plume,@user-go9ed4wm4j,7,أنا ليس من عادتي أن أسمع الغناء لكن عندما سمعت كلماتك اقشعر بدني وقلت الدنيا لا تزال بخير <br>واصل بكلماتك المؤثرة واصل بقول الحق فإننا نرى الفجر آت<br>وعد الله سيتحقق والنصر للحق<br>فالذكور كثيرين والرجال أقل
Psyco M - Plume,@ilyeshow,0,بسيكو م .... فخامة الإسم تكفيه ...✌
Psyco M - Plume,@abdelazizbenyedder,1,Fort ! Bravo psyco m
Psyco M - Plume,@hazguimaryem9980,0,psyco m i love you
Psyco M - Plume,@hedijimli8312,0,Psyko m غناية foooort اما راك غلط غلطة كبيرة خويا كيف قلت الإنسان كذبة كبيرة <br>وربنا عز وجل قال (لقد خلقنا الإنسان في احسن تقويم)
Psyco M - Plume,@pabloescobar6325,0,خوكم من الجزائر  تحيا بسايكو ام
Psyco M - Plume,@i-psycho500,1,احترام كبير ليك خوبا محمد كلام يمكن يبدل حياة الناس <br>ربي يجازيك
Psyco M - Plume,@nourijdidi7942,42,اغنية للرجال
Psyco M - Plume,@hammadjimi351,0,اذا لغناية هاذي ما تنجحش و تاخذ حقها على الدنيا السلام هذا هو الراب الصحيح قلو قلمك مات مسكين و هو اللي قلمو مااات نحب نقلو هوني موش ديكي باش يقوم يروح هوني صيد ينكلك مخك كريارك يتولح ... معلم بسيكو ام واصل  بعدك يوفى الراب
Psyco M - Plume,@soufi1nsoss131,0,من 2008 وانا نسمع ليك ... ديما نفس الهيبة.. نفس les principes  نفس رجولة.. نفس الإنسان لي سمعت لو نهار الاولTjrs psyco عند حسن الظن   تحياتي من عند فان مغربي راك ديما ف playlist
Psyco M - Plume,@chahirhamdi1429,0,الراب قوة كلام  معلم بسيكو ا
Psyco M - Plume,@zakariaamamra6202,0,رأيي أن محمد psycho m تفوق على لطفي double kanon .
Psyco M - Plume,@yassindaboussi2570,0,BRAvo :D
Psyco M - Plume,@deadastro,0,Great Job kil 3ada &lt;3 brabbi wa9tech yahbet el album ?
Psyco M - Plume,@deadastro,0,Great Job kil 3ada &lt;3 brabbi wa9tech yahbet el album ?
Psyco M - Plume,@oussamasalhi2198,4,"Un chef d&#39;oeuvre , chapeau bas<a href=""http://www.youtube.com/results?search_query=%23maroc"">#Maroc</a>"
Psyco M - Plume,@safwan20111,12,دمااااااار شااااااامل كااااااسح انت بأختصار اعظم رابر سمعته بحياتي .....
Psyco M - Plume,@marwasport8868,0,Sa7a frére 👏👏👏
Psyco M - Plume,@chahine4534,0,just  💓 💓 💓
Psyco M - Plume,@retiredevil999,0,Daaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamnnnnnnnnnnnnn &lt;3
Psyco M - Plume,@emadbosuwir3451,0,البعث من جديد ’
Psyco M - Plume,@lujainfaisal2505,153,١١ دقيقة من العمق <br>١١ دقيقة من الراب النظيف<br>١١ دقيقة من الوصف العظيم<br>١١ دقيقة من الكلمات الحقيقية <br>شكرًا بسيكو ❤️
Psyco M - Plume,@nouaimelamrani1965,1,Big up
Psyco M - Plume,@MehdiLovinGG,0,&quot; تبدا تتبخر و دوب حتى تولي عدم &quot;<br>ملك ملوك الراب ❤
Psyco M - Plume,@houssizebdi8627,0,Raw3a ya frere bon contuniation chapô ✌✌✌✌✌👌👌👏👏👏👏👏
Psyco M - Plume,@oussemaherch4518,2,الغناية هذي بذات لازم يحطها في متحف باردو ... ربي يوفقك يا معلم ❤️
Psyco M - Plume,@theghost5099,11,"أرادو دفن أسطورة حية.... <a href=""http://www.youtube.com/results?search_query=%23respect"">#RESPECT</a>"
Psyco M - Plume,@benhouriayosri9863,0,المبدع الوحيد في تونس
Psyco M - Plume,@meheroa4a227,0,"real <a href=""http://www.youtube.com/results?search_query=%23rap"">#rap</a>"
Psyco M - Plume,@radhwenab2870,1,psyco m = lotfi dk N°2
Psyco M - Plume,@akramamarouche3893,0,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏lahibareke fnane b2ateme ma3na klima😭😭
Psyco M - Plume,@ahmedabidli2308,2,Dommage on peux que appuie une. Fois sur j&#39;aime 😍
Psyco M - Plume,@mrbrahimtalia2058,0,Artist
Psyco M - Plume,@MsThamer93,2,bravo... a7sen masma3t &lt;3
Psyco M - Plume,@francyzizi2660,0,Ciao non sei solo Dio ti ha scelto per raccontare la vita e la sofferenza nel Mondo .so che ti senti solo ma non lo sei perché Dio e in te ❤
Psyco M - Plume,@jamalpsycom,2,بسيكو تسب في piblic وحنا هو نت حنا كتك فهمنا حنا نفس أحاسيس غير حنا فرقتنا حدود نت في تونس حنا في المغرب حنا في الجزير حنا في لبيا حنا في مصر حنا في عراق حنا في سوريا حنا في السعوديا حنا في فلسطين حنا في اليمن كلنا نفس احساس غير فرقتنا حدود
Psyco M - Plume,@boufahjasabry2152,1,و رجعت أيامك يا كبير 🆕🆕🆕
Psyco M - Plume,@carthagemachiavel6874,0,WOOOOWW !!! Au dessus de la limite ...!
Psyco M - Plume,@jinglesport40kvue92,1,احسن راب كي نسمعو ننجن نحس روحي نطير معاه ✍<br>بالله متابع للابد ندافع عليك حياتي الكل خاطر إنتي الوحيد الصادق مهمكش في عدد المتابعين خاطر عندك  de soldats
Psyco M - Plume,@skyrimdj3620,0,تمس قلبك 💙
Psyco M - Plume,@AMirYaNoVEVO,0,LoooooooooRD !
Psyco M - Plume,@sparky3510,1,bou l w9t wlhhh klaay w rayéén w baltyyy bou denya ntyy raq azber rapppeur y wld humtyy yé ahsen wééhd the best wlhhhh
Psyco M - Plume,@hajjisami4895,0,BRAVO PSYCO.M LET&#39;S GO <br>YOU HAVE A SOLDER BEHIND YOU <br>WE ARE ALWAYS WITHE YOU
Psyco M - Plume,@jamalpsycom,0,هذا هو بسيكو أم لعرفنا هدي سنين اهدا هو راب لبغناه قوات كلام راب كولو عضلات
Psyco M - Plume,@user-jb3gy7jb3q,0,اللله يبارك
Psyco M - Plume,@ferchichimohamedmehdi7816,0,"pour ceux ili 7ata &quot;dislike&quot;, el jomhour y7eb yes2elkom &quot; Labessssssssss ? &quot; -_- O_o"
Psyco M - Plume,@oussamalahmar2426,0,i ll sub to any one sub to me
Psyco M - Plume,@faresprod9768,1,❤P❤S❤Y❤C❤O❤M   ❤B❤R❤A❤V❤O❤
Psyco M - Plume,@himawarihyugamd3103,0,a7seen rap essme3toooo
Psyco M - Plume,@werdimonsef4682,0,psyco m &lt;3
Psyco M - Plume,@faresprod9768,0,bravooo psyco m &lt;3
Psyco M - Plume,@ufra2209,0,"<a href=""http://www.youtube.com/results?search_query=%23respect"">#Respect</a> men alger"
Psyco M - Plume,@hichemmochakis2627,0,القنبلة على غفلة اه يا كوشمار يا معلم انت الrap ❤❤❤❤❤❤❤💪💪💪 تحية اكبيرة ليك خويااا محمد من عند هشااام من الجزااائر
Psyco M - Plume,@hichemmochakis2627,0,القنبلة على غفلة اه يا كوشمار يا معلم انت الrap ❤❤❤❤❤❤❤💪💪💪
Psyco M - Plume,@Bou7midd,0,Ya M3allem !!
Psyco M - Plume,@yassinebm9586,0,11دقيقة من لابداع تحياتي من لمغرب ❤❤
Psyco M - Plume,@anistlili93,0,بسيكو ام محفور في لقلوب
Psyco M - Plume,@omarsellami135,0,Bravo 😍
Psyco M - Plume,@Gadour_Bettaieb,7,نسخيلك باش تهبط اغنية على فلسطين !!!!
Psyco M - Plume,@ichaa3tech,0,the king is back
Psyco M - Plume,@KarimTebib,0,سعات تسكت و اتلف باش ما توليش عنيف <br>تخليهم يطيحو وحدهم كيما اوراق الخريف<br>اما العباد ما تفهمش فيبالهم بيك ضعيف<br>ما يعرفوش وراء الضحكة فما وجه مخيف<br>عمرها ما تغرني العين نغزر طول للقلب<br>حتى من غير ما تتكلم من داخل نعرفك كلب<br>في ضهرك يحضر عقابك اما منغير ما نحلب <br>ما توصل تتعلم دروس فالدنيا كان ما تجرب
Psyco M - Plume,@khanouche1,0,bravoo (y) the nember one
